sex,age_group,education_level,employment_status,count
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Andre l°nmodtagere,63
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,L°nmodtagere u.n.a.,116
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Arbejdsl°se,37
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,St°ttet beskµftigelse uden l°n,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Feriedagpenge,1
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Vejledning og opkvalificering,2
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Ledighedsydelse,8
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Sygefravµr fra ledighed,10
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Kontanthjµlp (passiv)/integrationsydelse,25
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Revalidering,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Ressourceforl°b,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Jobafklaringsforl°b,4
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,SU-modtagere,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,F°rtidspension,492
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Seniopension,120
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Tidlig pension,42
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Efterl°n,482
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Fleksydelse,16
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Folkepension,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Anden pension,173
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Kursister,3
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Produktionsskoleelever,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,Udenlandske studerende,0
Kvinder,65-66 σr,H20 Gymnasiale uddannelser,╪vrige uden for arbejdsstyrken,151
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Selvstµndige,541
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Medarbejdende µgtefµller,43
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,L°nmodtager med ledelsesarbejde,148
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ h°jeste niveau,486
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ mellemniveau,1100
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere pσ grundniveau,4492
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Andre l°nmodtagere,576
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,L°nmodtagere u.n.a.,586
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Arbejdsl°se,182
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,St°ttet beskµftigelse uden l°n,9
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Feriedagpenge,8
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Vejledning og opkvalificering,8
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Ledighedsydelse,28
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Sygefravµr fra ledighed,104
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Kontanthjµlp (passiv)/integrationsydelse,132
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Revalidering,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Ressourceforl°b,1
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Jobafklaringsforl°b,24
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,SU-modtagere,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,F°rtidspension,3187
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Seniopension,1802
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Tidlig pension,2327
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Efterl°n,5648
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Fleksydelse,401
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Folkepension,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Anden pension,989
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Kursister,12
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Produktionsskoleelever,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,Udenlandske studerende,0
Kvinder,65-66 σr,H30 Erhvervsfaglige uddannelser,╪vrige uden for arbejdsstyrken,568
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Selvstµndige,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Medarbejdende µgtefµller,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtager med ledelsesarbejde,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ h°jeste niveau,1
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ mellemniveau,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere pσ grundniveau,1
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Andre l°nmodtagere,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,L°nmodtagere u.n.a.,1
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Arbejdsl°se,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,St°ttet beskµftigelse uden l°n,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Feriedagpenge,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Vejledning og opkvalificering,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Ledighedsydelse,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Sygefravµr fra ledighed,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Kontanthjµlp (passiv)/integrationsydelse,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Revalidering,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Ressourceforl°b,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Jobafklaringsforl°b,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,SU-modtagere,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,F°rtidspension,2
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Seniopension,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Tidlig pension,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Efterl°n,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Fleksydelse,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Folkepension,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Anden pension,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Kursister,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Produktionsskoleelever,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,Udenlandske studerende,0
Kvinder,65-66 σr,H35 Adgangsgivende uddannelsesforl°b,╪vrige uden for arbejdsstyrken,2
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Selvstµndige,91
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Medarbejdende µgtefµller,5
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtager med ledelsesarbejde,40
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ h°jeste niveau,151
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ mellemniveau,413
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere pσ grundniveau,381
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Andre l°nmodtagere,55
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",L°nmodtagere u.n.a.,118
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Arbejdsl°se,33
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",St°ttet beskµftigelse uden l°n,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Feriedagpenge,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Vejledning og opkvalificering,3
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Ledighedsydelse,6
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Sygefravµr fra ledighed,14
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Kontanthjµlp (passiv)/integrationsydelse,34
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Revalidering,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Ressourceforl°b,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Jobafklaringsforl°b,4
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",SU-modtagere,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",F°rtidspension,301
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Seniopension,152
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Tidlig pension,225
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Efterl°n,612
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Fleksydelse,25
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Folkepension,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Anden pension,238
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Kursister,9
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Produktionsskoleelever,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",Udenlandske studerende,0
Kvinder,65-66 σr,"H40 Korte videregσende uddannelser, KVU",╪vrige uden for arbejdsstyrken,157
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Selvstµndige,334
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Medarbejdende µgtefµller,33
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtager med ledelsesarbejde,264
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ h°jeste niveau,4269
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ mellemniveau,464
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere pσ grundniveau,551
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Andre l°nmodtagere,96
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",L°nmodtagere u.n.a.,258
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Arbejdsl°se,104
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",St°ttet beskµftigelse uden l°n,1
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Feriedagpenge,5
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Vejledning og opkvalificering,3
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ledighedsydelse,14
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Sygefravµr fra ledighed,48
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kontanthjµlp (passiv)/integrationsydelse,50
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Revalidering,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Ressourceforl°b,2
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Jobafklaringsforl°b,17
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",SU-modtagere,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",F°rtidspension,1449
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Seniopension,971
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Tidlig pension,440
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Efterl°n,4413
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Fleksydelse,179
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Folkepension,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Anden pension,1553
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Kursister,4
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Produktionsskoleelever,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",Udenlandske studerende,0
Kvinder,65-66 σr,"H50 Mellemlange videregσende uddannelser, MVU",╪vrige uden for arbejdsstyrken,350
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Selvstµndige,38
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Medarbejdende µgtefµller,2
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",L°nmodtager med ledelsesarbejde,6
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ h°jeste niveau,75
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ mellemniveau,20
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere pσ grundniveau,39
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Andre l°nmodtagere,4
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",L°nmodtagere u.n.a.,29
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Arbejdsl°se,10
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",St°ttet beskµftigelse uden l°n,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Feriedagpenge,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Vejledning og opkvalificering,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Ledighedsydelse,1
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Sygefravµr fra ledighed,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Kontanthjµlp (passiv)/integrationsydelse,6
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Revalidering,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Ressourceforl°b,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Jobafklaringsforl°b,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",SU-modtagere,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",F°rtidspension,37
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Seniopension,16
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Tidlig pension,1
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Efterl°n,61
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Fleksydelse,4
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Folkepension,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Anden pension,21
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Personer under uddannelse (ordinµr),1
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Kursister,2
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Produktionsskoleelever,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",Udenlandske studerende,0
Kvinder,65-66 σr,"H60 Bacheloruddannelser, BACH",╪vrige uden for arbejdsstyrken,35
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Selvstµndige,419
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Medarbejdende µgtefµller,7
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtager med ledelsesarbejde,112
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ h°jeste niveau,1526
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ mellemniveau,116
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere pσ grundniveau,158
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Andre l°nmodtagere,27
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",L°nmodtagere u.n.a.,92
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Arbejdsl°se,64
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",St°ttet beskµftigelse uden l°n,2
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Feriedagpenge,2
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Vejledning og opkvalificering,2
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Ledighedsydelse,5
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Sygefravµr fra ledighed,17
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Kontanthjµlp (passiv)/integrationsydelse,34
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Revalidering,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Ressourceforl°b,2
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Jobafklaringsforl°b,1
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",SU-modtagere,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",F°rtidspension,201
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Seniopension,111
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Tidlig pension,13
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Efterl°n,387
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Fleksydelse,17
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Folkepension,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Anden pension,682
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Personer under uddannelse (ordinµr),5
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Kursister,10
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Produktionsskoleelever,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",Udenlandske studerende,0
Kvinder,65-66 σr,"H70 Lange videregσende uddannelser, LVU",╪vrige uden for arbejdsstyrken,222
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Selvstµndige,19
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Medarbejdende µgtefµller,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,L°nmodtager med ledelsesarbejde,10
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ h°jeste niveau,169
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ mellemniveau,2
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere pσ grundniveau,8
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Andre l°nmodtagere,1
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,L°nmodtagere u.n.a.,5
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Arbejdsl°se,7
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,St°ttet beskµftigelse uden l°n,1
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Feriedagpenge,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Vejledning og opkvalificering,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Ledighedsydelse,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Sygefravµr fra ledighed,2
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Kontanthjµlp (passiv)/integrationsydelse,6
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Revalidering,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Ressourceforl°b,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Jobafklaringsforl°b,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,SU-modtagere,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,F°rtidspension,8
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Seniopension,5
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Tidlig pension,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Efterl°n,19
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Fleksydelse,1
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Folkepension,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Anden pension,38
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Personer under uddannelse (ordinµr),0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Kursister,2
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Produktionsskoleelever,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,Udenlandske studerende,0
Kvinder,65-66 σr,H80 Ph.d. og forskeruddannelser,╪vrige uden for arbejdsstyrken,28
Kvinder,65-66 σr,H90 Uoplyst mv.,Selvstµndige,38
Kvinder,65-66 σr,H90 Uoplyst mv.,Medarbejdende µgtefµller,3
Kvinder,65-66 σr,H90 Uoplyst mv.,L°nmodtager med ledelsesarbejde,11
Kvinder,65-66 σr,H90 Uoplyst mv.,L°nmodtagere pσ h°jeste niveau,29
Kvinder,65-66 σr,H90 Uoplyst mv.,L°nmodtagere pσ mellemniveau,21
Kvinder,65-66 σr,H90 Uoplyst mv.,L°nmodtagere pσ grundniveau,168
Kvinder,65-66 σr,H90 Uoplyst mv.,Andre l°nmodtagere,79
Kvinder,65-66 σr,H90 Uoplyst mv.,L°nmodtagere u.n.a.,47
Kvinder,65-66 σr,H90 Uoplyst mv.,Arbejdsl°se,32
Kvinder,65-66 σr,H90 Uoplyst mv.,St°ttet beskµftigelse uden l°n,1
Kvinder,65-66 σr,H90 Uoplyst mv.,Feriedagpenge,1
Kvinder,65-66 σr,H90 Uoplyst mv.,Vejledning og opkvalificering,0
Kvinder,65-66 σr,H90 Uoplyst mv.,Ledighedsydelse,6
Kvinder,65-66 σr,H90 Uoplyst mv.,B°rnepasningsorlov fra ledighed,0
Kvinder,65-66 σr,H90 Uoplyst mv.,Barselsfravµr fra ledighed,0
Kvinder,65-66 σr,H90 Uoplyst mv.,Sygefravµr fra ledighed,7
Kvinder,65-66 σr,H90 Uoplyst mv.,Kontanthjµlp (passiv)/integrationsydelse,36
Kvinder,65-66 σr,H90 Uoplyst mv.,Revalidering,0
Kvinder,65-66 σr,H90 Uoplyst mv.,Ressourceforl°b,0
